"orden","id","dominant_topic","topic_perc_contrib","keywords","text","topic","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","inst"
29,2670,1,0.255400002002716,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['tambien', 'comentar', 'creacion', 'nuevo', 'sistema', 'pensión']","Cambios y reformas políticas","red de infancia y adolescencia",5,5101,"10 a 13",7,"Oficina de Protección de Derechos"
41,2671,7,0.221699997782707,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['reiterar', 'necesidad', 'jugar']","Mejora integral a la educación","jardin infantil ike ike",1,1101,"4 a 5",8,"Establecimiento Educacional"
49,2672,0,0.270900011062622,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['instancia', 'ser_escuchar', 'dar', 'opinion']","Protección del medio ambiente","oficina local de la niñez municipalidad de santiago",13,13101,"6 a 9",14,"Oficina Local de la Niñez"
62,2673,1,0.45660001039505,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['renuncia', 'presidente', 'politico']","Cambios y reformas políticas","oficina proteccion de derechos romeral",7,7306,"Todos",20,"Consejo Consultivo"
67,2674,7,0.190999999642372,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['mejor', 'trato', 'adultos_mayor']","Mejora integral a la educación","liceo república de brasil",14,14103,"6 a 9",45,"Establecimiento Educacional"
68,2675,7,0.155399993062019,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['capacitar', 'persona', 'trabajar', 'cosa', 'natural']","Mejora integral a la educación","municipalidad de talcahuano",8,8110,"10 a 13",52,"Otro"
77,2676,8,0.37830001115799,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['existir', 'negligencia', 'sistema', 'judicial']","Mejores e inclusivos espacios públicos","coord niñez octava y chcc comunal",8,8206,"10 a 13",6,"Establecimiento Educacional"
79,2677,8,0.307500004768372,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['zona', 'especial', 'ninos_nina']","Mejores e inclusivos espacios públicos","oficina de protección de derechos de la niñez y la adolescencia de santiago",13,13101,"Todos",18,"Oficina de Protección de Derechos"
84,2678,6,0.180600002408028,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['destruyan', 'hospital', 'bombero', 'tienda']","Tiempo para la familia","opd san rafael pelarco",7,7110,"10 a 13",16,"Establecimiento Educacional"
89,2679,6,0.197699993848801,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['recreacion', 'familia']","Tiempo para la familia","escuela fernando santivan",14,14101,"4 a 5",10,"Establecimiento Educacional"
92,2680,1,0.255400002002716,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['solicitar', 'gobierno', 'presidente', 'mejora', 'condición', 'vida']","Cambios y reformas políticas","escuela los cerrillos",5,5702,"10 a 13",12,"Establecimiento Educacional"
98,2681,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","escuela blas cuevas escuela república del salvador  taller de acción comunitaria",5,5101,"Todos",120,"Establecimiento Educacional"
100,2682,9,0.19760000705719,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['mantener', 'salida', 'pedagogica']","Juventud consciente y comprometida","consejo consultivo nna",13,13113,"Todos",11,"Consejo Consultivo"
108,2683,1,0.307599991559982,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['delincuencia', 'aumentar', 'pena', 'efectivo']","Cambios y reformas políticas","oficina local de la niñez municipalidad de requínoa",6,6116,"14 a 18",10,"Oficina Local de la Niñez"
118,2684,7,0.193200007081032,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['aumentar', 'colación', 'entregado', 'junaeb']","Mejora integral a la educación","liceo polivalente sara braun",12,12101,"14 a 18",27,"Establecimiento Educacional"
120,2685,1,0.255400002002716,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['falta', 'inclusion', 'cambio', 'pensamiento', 'responsable', 'sociedad']","Cambios y reformas políticas","opd molina",7,7304,"14 a 18",15,"Oficina de Protección de Derechos"
121,2686,2,0.258500009775162,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['sueldo', 'etico', 'digno', 'concordant', 'valor', 'vida']","Protección y equidad para la niñez","consejo consultivo nnj san felipe  opd san felipe",5,5701,"14 a 18",40,"Consejo Consultivo"
122,2687,8,0.193599998950958,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['existir', 'conciencia', 'reciclaje']","Mejores e inclusivos espacios públicos","opd",5,5604,"Todos",8,"Consejo Consultivo"
126,2688,0,0.211899995803833,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['respetuoso', 'tambien']","Protección del medio ambiente","oficina de protección de derechos de infancia talca y seremi de desarrollo social maule",7,7101,"10 a 13",47,"Establecimiento Educacional"
132,2689,1,0.281699985265732,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['salud', 'existir', 'mejora', 'salud', 'existir', 'mayor', 'cantidad', 'funcionario', 'ayudaria', 'atencion', 'mas', 'eficiente']","Cambios y reformas políticas","psa llanquihue y palena fundación ciudad del niño",10,10101,"14 a 18",5,"Programa Sename"
152,2690,9,0.311599999666214,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['reconozca', 'error']","Juventud consciente y comprometida","mision evangelica san pablo de chile pla biobio",8,8301,"14 a 18",6,"Programa Sename"
153,2691,1,0.258100003004074,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['pinera', 'renuncia']","Cambios y reformas políticas","corporación misión evangélica san pablo de chile programa de medidas cautelares we newen",8,8301,"14 a 18",6,"Programa Sename"
156,2692,8,0.307500004768372,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['igualdad', 'social', 'economico']","Mejores e inclusivos espacios públicos","red de protección social santa maría y opd santa maría",5,5706,"10 a 13",44,"Establecimiento Educacional"
158,2693,8,0.314099997282028,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['existir', 'lago', 'parque', 'junto', 'casa', 'edificio']","Mejores e inclusivos espacios públicos","niñez arauco punta lavapie",8,8202,"6 a 9",7,"Otro"
161,2694,8,0.157600000500679,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['comuna', 'contar', 'camion', 'recolector', 'basura', 'mecanismo', 'reciclaje']","Mejores e inclusivos espacios públicos","municipalidad de río verde",12,12103,"6 a 9",7,"Establecimiento Educacional"
164,2695,1,0.258199989795685,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['derecho', 'salud']","Cambios y reformas políticas","programas psa elqui",4,4101,"14 a 18",5,"Programa Sename"
167,2696,7,0.171499997377396,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['charla', 'campana', 'educacion', 'pais']","Mejora integral a la educación","red de protección social santa maría y opd santa maria",5,5706,"14 a 18",12,"Establecimiento Educacional"
174,2697,1,0.279100000858307,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['implementar', 'educacion', 'politico', 'escuela', 'liceo']","Cambios y reformas políticas","adolescentes de mulchén",8,8305,"14 a 18",12,"Consejo Consultivo"
179,2698,6,0.462399989366531,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['dar_conocer', 'tradición', 'etnia', 'aun', 'existir', 'pais']","Tiempo para la familia","chile crece contigo",8,8206,"10 a 13",16,"Establecimiento Educacional"
190,2699,1,0.228799998760223,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['existir', 'mas', 'vegetacion']","Cambios y reformas políticas","red de protección social santa maría y opd santa maría",5,5706,"10 a 13",44,"Establecimiento Educacional"
191,2700,7,0.171499997377396,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['charla', 'campana', 'educacion', 'pais']","Mejora integral a la educación","red de protección social santa maría y opd santa maría",5,5706,"14 a 18",12,"Establecimiento Educacional"
194,2701,3,0.336699992418289,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['bajar_precios', 'transporte', 'metro', 'micro']","Mejoras en salud","opd pac 24 horas",13,13121,"Todos",80,"Otro"
195,2702,9,0.269300013780594,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['canchas_futbol', 'basquebol']","Juventud consciente y comprometida","jardin infantil y sala cuna siete estrellitas",4,4301,"4 a 5",8,"Establecimiento Educacional"
206,2703,8,0.192200005054474,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['necesitar', 'igualdad_genero', 'igualdad', 'sueldo', 'comunidad', 'mas', 'unido', 'apoyen', 'causa']","Mejores e inclusivos espacios públicos","oficina de niñez municipalidad de quilicura",13,13125,"Todos",39,"Otro"
210,2704,8,0.343899995088577,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['existir', 'mayor', 'oferta', 'laboral', 'padre', 'bien', 'pagado']","Mejores e inclusivos espacios públicos","mesa infantojuvenil",14,14203,"Todos",21,"Establecimiento Educacional"
211,2705,1,0.258199989795685,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['mas', 'violenci']","Cambios y reformas políticas","chile crece contigo opd daem los andes",5,5301,"10 a 13",8,"Establecimiento Educacional"
214,2706,8,0.37830001115799,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['existir', 'negligencia', 'sistema', 'judicial']","Mejores e inclusivos espacios públicos","coord niñez octava y chcc comunal",8,8206,"10 a 13",6,"Establecimiento Educacional"
215,2707,1,0.284500002861023,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['renunciar', 'violencia', 'acto', 'palabra', 'presidente', 'ciudadano']","Cambios y reformas políticas","opd putaendo y hpv2 putaendo y programa de fortalecimiento municipal red chcc y sala de juegos hepi",5,5705,"Todos",20,"Otro"
217,2708,0,0.211899995803833,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['proteger', 'animal']","Protección del medio ambiente","ilustre municipalidad de concón",5,5103,"6 a 9",47,"Otro"
218,2709,1,0.258199989795685,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['suban', 'cosa']","Cambios y reformas políticas","colegio timoteo araya alegría",7,7407,"10 a 13",20,"Establecimiento Educacional"
220,2710,3,0.223600000143051,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['incendio']","Mejoras en salud","opd rucamalen",8,8205,"10 a 13",7,"Programa Sename"
222,2711,9,0.428900003433227,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['recinto', 'deportivo', 'capaz', 'suplir', 'actividad', 'fisica', 'artistica', 'nna', 'compania']","Juventud consciente y comprometida","opd las compañías",4,4101,"Todos",13,"Oficina de Protección de Derechos"
226,2712,1,0.258199989795685,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['pais', 'droga']","Cambios y reformas políticas","opd coquimbo",4,4102,"10 a 13",10,"Establecimiento Educacional"
227,2713,8,0.275999993085861,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['cambiar', 'politica', 'social', 'pais']","Mejores e inclusivos espacios públicos","corporación misión evangélica san pablo de chile",8,8102,"14 a 18",16,"Programa Sename"
229,2714,8,0.317999988794327,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['igualdad', 'discriminacion', 'fin', 'pensamiento', 'patriarcal', 'normalizar', 'machismo']","Mejores e inclusivos espacios públicos","opd rucamalen",8,8205,"14 a 18",6,"Consejo Consultivo"
241,2715,7,0.2483000010252,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['garantizar', 'derecho', 'agua', 'bien', 'privado']","Mejora integral a la educación","sename    cip crc la serena",4,4101,"14 a 18",7,"Otro"
257,2716,7,0.232999995350838,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['manera', 'creer', 'vivir', 'pais', 'bonito', 'seguro', 'asi', 'persona', 'mas', 'feliz']","Mejora integral a la educación","opd llanquihue",10,10107,"6 a 9",14,"Establecimiento Educacional"
258,2717,5,0.278600007295609,"trabajo, ley, carabinero, vivir, tambien, ayudar, situacion, playa, salir, mejores_pensión","['implementar', 'estrategia', 'enfrentar', 'alza', 'impuesto', 'disminuir', 'afectacion', 'clase', 'bajo', 'medio']","Mejorar pensiones y seguridad social","opd llanquihue",10,10107,"14 a 18",27,"Establecimiento Educacional"
272,2718,8,0.251300007104874,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['discriminacion', 'adolescente', 'solicitar', 'igualdad', 'derecho', 'otorgar', 'ejemplo', 'relacionado', 'impuesto', 'rosa', 'diferenciar', 'precio', 'ademas', 'solicitar', 'dejar', 'existir', 'diferencia', 'autoridad', 'joven', 'luchar']","Mejores e inclusivos espacios públicos","pie coronel",8,8102,"14 a 18",8,"Programa Sename"
281,2719,7,0.2483000010252,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['mejorar', 'educacion', 'traves', 'educacion', 'universal']","Mejora integral a la educación","programa libertad asistida sembrando caminos mision evangelica san pablo de chile",8,8108,"14 a 18",4,"Programa Sename"
283,2720,3,0.409299999475479,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['caber', 'marcha', 'sena', 'pacifica', 'juga']","Mejoras en salud","opd purranque",10,10303,"10 a 13",12,"Otro"
285,2721,1,0.39190000295639,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['acabar', 'pelea', 'persona', 'terminar', 'problema', 'pasar', 'pais']","Cambios y reformas políticas","villa buenaventura",13,13401,"Todos",20,"Oficina de Protección de Derechos"
286,2722,0,0.270799994468689,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['hacer', 'mas', 'amigo', 'ciudad']","Protección del medio ambiente","oficina de protección de derechos infanto juveniles de la serena",4,4101,"4 a 5",34,"Oficina de Protección de Derechos"
289,2723,7,0.247299998998642,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['jubilacion']","Mejora integral a la educación","residencia femenina imillitay qal",1,1101,"Todos",9,"Programa Sename"
292,2724,1,0.296200007200241,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['respeto']","Cambios y reformas políticas","ppf ciudad del niño coronel sur",8,8102,"10 a 13",9,"Programa Sename"
293,2725,1,0.279100000858307,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['papa', 'cuidar', 'nino', 'mama', 'trabajar']","Cambios y reformas políticas","ppf ciudad del niño coronel sur",8,8102,"6 a 9",6,"Programa Sename"
294,2726,4,0.238499999046326,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['mejorar', 'presupuesto', 'hospital', 'publico', 'pai']","Mejorar entorno sustentable","opd mejillnones",2,2102,"14 a 18",6,"Oficina de Protección de Derechos"
298,2727,3,0.223600000143051,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['reciclar']","Mejoras en salud","escuela de verano",6,6205,"10 a 13",21,"Establecimiento Educacional"
299,2728,7,0.247299998998642,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['discriminar']","Mejora integral a la educación","escuela de verano municipalidad de machali",6,6108,"6 a 9",29,"Otro"
305,2729,1,0.200900003314018,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['trabajo', 'bien', 'pagar', 'jornada', 'justa']","Cambios y reformas políticas","programa de medidas cautelares ambulatorias misión evangélica san pablo de chile",8,8101,"14 a 18",9,"Programa Sename"
308,2730,0,0.187800005078316,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['hombre', 'mujer', 'estudiar']","Protección del medio ambiente","chile crece contigo opd y world vision",8,8106,"14 a 18",10,"Establecimiento Educacional"
310,2731,7,0.215499997138977,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['eliminar', 'ca']","Mejora integral a la educación","opd purranque",10,10303,"14 a 18",8,"Oficina de Protección de Derechos"
316,2732,3,0.323399990797043,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['profesional', 'salu']","Mejoras en salud","chcc antuco",8,8302,"6 a 9",7,"Otro"
320,2733,2,0.233300000429153,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['regulacion', 'gasto', 'personal', 'gubernamental', 'senador', 'diputado', 'empresario']","Protección y equidad para la niñez","programa salidas alternativas",3,3101,"14 a 18",11,"Programa Sename"
321,2734,0,0.168599992990494,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['quemen', 'casa', 'pagar', 'bombero']","Protección del medio ambiente","ilustre municipalidad de concón",5,5103,"10 a 13",50,"Otro"
322,2735,5,0.270500004291534,"trabajo, ley, carabinero, vivir, tambien, ayudar, situacion, playa, salir, mejores_pensión","['seguridad', 'publico', 'abordar', 'tematico', 'represion', 'policial', 'manifestación', 'ley', 'promulgado', 'percibido', 'refuerzo', 'represio']","Mejorar pensiones y seguridad social","sename",5,5802,"14 a 18",5,"Programa Sename"
323,2736,2,0.283600002527237,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['sename', 'recurso', 'bienestar', 'nina', 'nino', 'joven']","Protección y equidad para la niñez","asociación cristiana de jóvenes",5,5101,"14 a 18",9,"Programa Sename"
325,2737,2,0.400099992752075,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['carabinero', 'juzgado', 'tribunal', 'ordinario', 'militar']","Protección y equidad para la niñez","asociacion cristiana de jovenes",5,5501,"14 a 18",6,"Programa Sename"
349,2738,1,0.205400004982948,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['estudiar', 'realizar', 'cambio', 'empleo']","Cambios y reformas políticas","pie 24 horas sur talita cumi",8,8301,"14 a 18",10,"Programa Sename"
350,2739,4,0.195600003004074,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['proteccion', 'importancia', 'animal', 'seguir', 'extinguir', 'destruir', 'solo', 'animal', 'domestico']","Mejorar entorno sustentable","opd rengo consejos de infancia",6,6115,"14 a 18",10,"Oficina de Protección de Derechos"
362,2740,8,0.330399990081787,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['prender', 'fogata', 'cerros']","Mejores e inclusivos espacios públicos","cncpt",6,6102,"6 a 9",15,"Establecimiento Educacional"
363,2741,0,0.343199998140335,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['dar', 'trato', 'equitativo', 'ciudadania', 'gente', 'traves', 'conservatorio']","Protección del medio ambiente","opd",8,8303,"14 a 18",10,"Consejo Consultivo"
368,2742,3,0.257299989461899,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['capacitacion', 'proponer', 'orden', 'socio']","Mejoras en salud","programa de salidas alternativas",10,10301,"14 a 18",15,"Programa Sename"
369,2743,3,0.210700005292893,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['pais', 'robo', 'tipo', 'empresario', 'politico', 'dejaran', 'robar', 'pueblo']","Mejoras en salud","red comunal chcc melipilla piscina chocalan grupo 1",13,13501,"14 a 18",11,"Establecimiento Educacional"
378,2744,1,0.277900010347366,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['hablo', 'modificar', 'sistema', 'afps', 'debido', 'considerar', 'contrario', 'esperar', 'tener', 'vejez', 'digno', 'ocurrir', 'actualmente', 'pensionado', 'chileno', 'sueldo', 'recibir', 'alcanzario', 'solventar', 'arreir', 'conllevar', 'tercera_edad', 'seguir', 'trabajar', 'establecer', 'dependencia', 'economico', 'hijo', 'persona', 'modificacion', 'hacer', 'uso', 'parte', 'dicho', 'dinero', 'vez', 'jubilar', 'persona', 'tambien', 'menciono', 'modificar', 'esperanza', 'vida', 'persona']","Cambios y reformas políticas","acj valparaíso sede rpa san felipe",5,5701,"14 a 18",5,"Otro"
394,2745,1,0.205400004982948,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['preocupar', 'mas', 'medio_ambiente', 'animale']","Cambios y reformas políticas","opd vallenar",3,3301,"Todos",9,"Otro"
409,2746,9,0.350100010633469,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['clase', 'alto', 'apoyar', 'protesta']","Juventud consciente y comprometida","corporacion de apoyo a la niñez y juventud en riesgo social llequen",16,16101,"14 a 18",9,"Programa Sename"
412,2747,1,0.17620000243187,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['castillo']","Cambios y reformas políticas","jardín infantil estrellita",10,10102,"4 a 5",9,"Establecimiento Educacional"
413,2748,0,0.187800005078316,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['animal', 'contar', 'agua']","Protección del medio ambiente","opd exigiendo y luchando por nuestros derechos",6,6113,"6 a 9",8,"Otro"
418,2749,0,0.223700001835823,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['aprender', 'decir', 'buen', 'forma', 'sentir', 'pensar', 'hacer', 'dano', 'adulto', 'dar', 'cuenta', 'protesta', 'igual', 'ir', 'ninos_nina']","Protección del medio ambiente","centro para niños con cuidadores disipables temporeros",14,14202,"Todos",41,"Otro"
430,2750,4,0.231700003147125,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['basura_calles']","Mejorar entorno sustentable","chile crece contigo negrete",8,8307,"4 a 5",9,"Establecimiento Educacional"
436,2751,1,0.258199989795685,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['mas', 'incendio']","Cambios y reformas políticas","colegio maría escobillana",6,6106,"10 a 13",20,"Establecimiento Educacional"
438,2752,1,0.381099998950958,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['posta', 'consultorio', 'mas', 'cerca', 'abuelito', 'sector', 'viajar', 'ir', 'doctor']","Cambios y reformas políticas","cncpt placilla",6,6308,"Todos",28,"Otro"
447,2753,3,0.223600000143051,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['protesta']","Mejoras en salud","colegio natalia peralta",6,6102,"10 a 13",22,"Establecimiento Educacional"
457,2754,1,0.626600027084351,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['cielo', 'celeste', 'nube', 'paisaje', 'montana', 'sol', 'mediano']","Cambios y reformas políticas","red comunal chcc melipilla piscina chocalan grupo 4",13,13501,"6 a 9",7,"Establecimiento Educacional"
462,2755,7,0.304899990558624,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['salud', 'calidad', 'gratuito']","Mejora integral a la educación","programa de medidas cautelares",3,3101,"14 a 18",14,"Programa Sename"
470,2756,1,0.228799998760223,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['carabinero', 'mas', 'respetuoso']","Cambios y reformas políticas","programa de medidas cautelares  proyecta chiloé",10,10201,"14 a 18",7,"Programa Sename"
474,2757,1,0.228799998760223,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['acceso', 'mejor', 'vivienda']","Cambios y reformas políticas","programa de libertad asistida proyecta chiloé",10,10201,"Todos",5,"Programa Sename"
477,2758,0,0.211899995803833,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['hacer', 'contaminacion']","Protección del medio ambiente","secretaria niñez y junaeb",8,8102,"10 a 13",13,"Establecimiento Educacional"
487,2759,1,0.228799998760223,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['mejor', 'pension', 'abuelito']","Cambios y reformas políticas","opd isla de maipo",13,13603,"10 a 13",170,"Oficina de Protección de Derechos"
493,2760,3,0.323399990797043,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['rebaja', 'metro']","Mejoras en salud","opd adquintue",10,10306,"Todos",8,"Consejo Consultivo"
501,2761,7,0.304899990558624,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['existir', 'educacion', 'gratuit']","Mejora integral a la educación","red  chile crece contigo  hualaihue",10,10403,"10 a 13",26,"Establecimiento Educacional"
512,2762,0,0.273699998855591,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['ciclo', 'escolar', 'prolonguen', 'primero', 'basico', 'cuarto', 'modo', 'lograrian', 'conservar', 'amigo', 'permanecer', 'lugar', 'atractivo']","Protección del medio ambiente","ppf witralen corporación servicio paz y justicia serpaj chile",10,10403,"Todos",5,"Programa Sename"
515,2763,7,0.190999999642372,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['mejoren', 'comida', 'colegio']","Mejora integral a la educación","subse ninez  bio biocncpt",8,8314,"10 a 13",6,"Establecimiento Educacional"
518,2764,1,0.186299994587898,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['ninos_nina', 'escuchado', 'sentir', 'tomar', 'cuenta']","Cambios y reformas políticas","subse ninez bío bío  cncpt",8,8311,"10 a 13",26,"Establecimiento Educacional"
540,2765,6,0.32820001244545,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['presidente', 'faltar', 'resto', 'familia', 'nna']","Tiempo para la familia","oficina de protección de derechos de la infancia y adolescencia curepto",7,7103,"10 a 13",15,"Oficina de Protección de Derechos"
542,2766,3,0.194900006055832,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['mejoren', 'sueldo']","Mejoras en salud","crc cip limache servicio nacional de menores",5,5802,"14 a 18",33,"Programa Sename"
545,2767,1,0.42519998550415,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['disminuir', 'sueldo', 'politico', 'aumentar', 'salario', 'minimo']","Cambios y reformas políticas","oficina local de la niñez",13,13110,"14 a 18",7,"Oficina Local de la Niñez"
552,2768,8,0.378600001335144,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['todas_persona', 'tratado', 'igualdad', 'importar', 'estrato', 'economico']","Mejores e inclusivos espacios públicos","centros para niños y niñas con cuidadores principales temporeras",10,10204,"10 a 13",10,"Otro"
566,2769,5,0.241099998354912,"trabajo, ley, carabinero, vivir, tambien, ayudar, situacion, playa, salir, mejores_pensión","['seguridad', 'vecino', 'carabinero', 'calle']","Mejorar pensiones y seguridad social","idayne",13,13113,"10 a 13",6,"Otro"
574,2770,1,0.296200007200241,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['respeto']","Cambios y reformas políticas","opd",13,13604,"10 a 13",6,"Otro"
