"orden","id","dominant_topic","topic_perc_contrib","keywords","text","topic","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","inst"
37,1485,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['rescatar', 'animal']","Compromiso de obtener mejores notas","profesional seremi desarrollo social y familia",5,5105,"10 a 13",8,"Otro"
62,1486,9,0.305000007152557,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['cumplir_deberes']","Cuidar el medio ambiente","oficina proteccion de derechos romeral",7,7306,"Todos",20,"Consejo Consultivo"
65,1487,7,0.415699988603592,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['disponibilidad', 'aprender', 'cosa', 'aportar', 'vida']","Compromiso de obtener mejores notas","opd tierna infancia",6,6306,"10 a 13",15,"Establecimiento Educacional"
79,1488,9,0.305000007152557,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['botar_basura']","Cuidar el medio ambiente","oficina de protección de derechos de la niñez y la adolescencia de santiago",13,13101,"Todos",18,"Oficina de Protección de Derechos"
121,1489,9,0.53549998998642,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['organizacion', 'educacion', 'popular']","Cuidar el medio ambiente","consejo consultivo nnj san felipe  opd san felipe",5,5701,"14 a 18",40,"Consejo Consultivo"
181,1490,3,0.276199996471405,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['mas', 'respetuoso']","Mayor asistencia a Diálogos/Cabildos","grupo de amigos",16,16108,"14 a 18",7,"Otro"
182,1491,3,0.276199996471405,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['mas', 'respetuoso']","Mayor asistencia a Diálogos/Cabildos","grupo de amigos",16,16108,"14 a 18",7,"Consejo Consultivo"
197,1492,8,0.368999987840653,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['invitar', 'ninos_nina', 'participant', 'futuro', 'actividad', 'realizar', 'trabajo', 'continuidad']","Mayor participación en instancias de diálogo","municipalidad de concepción",8,8101,"Todos",40,"Otro"
215,1493,8,0.390500009059906,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['portarse_bien', 'contexto', 'educativo']","Mayor participación en instancias de diálogo","opd putaendo y hpv2 putaendo y programa de fortalecimiento municipal red chcc y sala de juegos hepi",5,5705,"Todos",20,"Otro"
226,1494,3,0.483599990606308,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['solicitar', 'mas', 'taller', 'aprender', 'educar', 'tema', 'contingent', 'emergente']","Mayor asistencia a Diálogos/Cabildos","opd coquimbo",4,4102,"10 a 13",10,"Establecimiento Educacional"
266,1495,6,0.394899994134903,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['plantar_arboles', 'mas', 'vegetale']","Compartir y conversar con la familia y la gente","opd purranque",10,10303,"6 a 9",10,"Otro"
270,1496,3,0.339899986982346,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['igualdad', 'genero', 'cita_textual', 'nna']","Mayor asistencia a Diálogos/Cabildos","opd colchagua",6,6301,"10 a 13",30,"Oficina de Protección de Derechos"
277,1497,3,0.449000000953674,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['realizar', 'mas', 'trabajo', 'colaborativo']","Mayor asistencia a Diálogos/Cabildos","unidad justicia juvenil sename",12,12101,"14 a 18",4,"Programa Sename"
280,1498,0,0.276699990034103,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['profesional', 'participante', 'comprometido', 'continuar', 'fortalecer', 'opinion', 'ninos_nina', 'jardin']","Respeto en la escuela","municipalidad lo prado chile crece contigo",13,13117,"4 a 5",13,"Otro"
299,1499,4,0.381999999284744,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['ayudar', 'mas', 'necesitado']","Ayudar y respetar a los compañeros","escuela de verano municipalidad de machali",6,6108,"6 a 9",29,"Otro"
313,1500,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['proteger', 'naturaleza']","Compromiso de obtener mejores notas","escuela de verano panguipulli",14,14108,"6 a 9",10,"Establecimiento Educacional"
318,1501,5,0.403200000524521,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['procurar', 'participacion', 'asunto', 'ver', 'ninez']","Mejorar en el colegio","opd puente alto",13,13201,"6 a 9",8,"Otro"
335,1502,1,0.459699988365173,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['reaccionar', 'violencia']","Cuidar la convivencia","ilustre municipalidad de lolol",6,6304,"10 a 13",8,"Establecimiento Educacional"
336,1503,7,0.464899986982346,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['protestar', 'forma_pacifica']","Compromiso de obtener mejores notas","centro para niños con cuidadores principalmente temporeros cncpt 2020",14,14103,"6 a 9",12,"Establecimiento Educacional"
342,1504,8,0.23479999601841,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['hablar', 'padre', 'pensar', 'querer', 'preguntar', 'entender', 'acontecimiento']","Mayor participación en instancias de diálogo","escuela básica  maitencillo",7,7408,"6 a 9",10,"Establecimiento Educacional"
362,1505,1,0.383399993181229,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['plantar', 'flor', 'casa']","Cuidar la convivencia","cncpt",6,6102,"6 a 9",15,"Establecimiento Educacional"
365,1506,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['cuidar', 'animal']","Compromiso de obtener mejores notas","cnctp",6,6102,"10 a 13",22,"Establecimiento Educacional"
376,1507,6,0.229100003838539,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['decir', 'siempre', 'pensar']","Compartir y conversar con la familia y la gente","chile crece contigo",13,13124,"6 a 9",13,"Otro"
378,1508,9,0.579100012779236,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['despues', 'tercero', 'haran', 'formara', 'cultura', 'respecto']","Cuidar el medio ambiente","acj valparaíso sede rpa san felipe",5,5701,"14 a 18",5,"Otro"
381,1509,8,0.269300013780594,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['comprometido', 'valorar']","Mayor participación en instancias de diálogo","cread galvarino sename",13,13101,"10 a 13",8,"Programa Sename"
386,1510,3,0.386900007724762,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['participar', 'mas', 'atentamente', 'mas', 'actividad', 'social', 'involucrar', 'escucha', 'opinion']","Mayor asistencia a Diálogos/Cabildos","deportes tocopilla",2,2301,"6 a 9",9,"Otro"
392,1511,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['luchar', 'derecho']","Compartir y conversar con la familia y la gente","programa chile crece contigo i municipalidad de maria pinto",13,13504,"Todos",13,"Otro"
394,1512,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos","opd vallenar",3,3301,"Todos",9,"Otro"
409,1513,5,0.318300008773804,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['salir', 'marchar', 'expresar', 'descontento']","Mejorar en el colegio","corporacion de apoyo a la niñez y juventud en riesgo social llequen",16,16101,"14 a 18",9,"Programa Sename"
418,1514,7,0.480500012636185,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['aceptar', 'dejar', 'salir', 'jugar', 'proteger', 'malo']","Compromiso de obtener mejores notas","centro para niños con cuidadores disipables temporeros",14,14202,"Todos",41,"Otro"
421,1515,3,0.303700000047684,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['considerar', 'opinión', 'ninos_a']","Mayor asistencia a Diálogos/Cabildos","ilustre municipalidad de alhué",13,13502,"4 a 5",6,"Otro"
430,1516,8,0.237399995326996,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['compromiso', 'conversar', 'padre', 'limit', 'cuidado', 'transmitir', 'television', 'oportunidad', 'consultar', 'nino', 'sentir', 'comentar', 'sentir', 'miedo', 'ver', 'gente', 'arrestado', 'incendio', 'caso', 'principal', 'responsable', 'medio', 'comunicacion', 'segundo', 'lugar', 'padre', 'limitar', 'nino', 'vean', 'hecho', 'violencia']","Mayor participación en instancias de diálogo","chile crece contigo negrete",8,8307,"4 a 5",9,"Establecimiento Educacional"
432,1517,4,0.259099990129471,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['ayudar', 'pais']","Ayudar y respetar a los compañeros","centro de madres temporeras",13,13401,"6 a 9",6,"Oficina de Protección de Derechos"
440,1518,0,0.476900011301041,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['analizar', 'posibilidad', 'incluir', 'paseo', 'usuario', 'opd', 'comuna', 'nacimiento']","Respeto en la escuela","oficina de protección de derechos de infancia y adolescencia",8,8306,"6 a 9",7,"Oficina de Protección de Derechos"
456,1519,4,0.323399990797043,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['discriminar']","Ayudar y respetar a los compañeros","programa libertad asistida especial",3,3101,"14 a 18",8,"Programa Sename"
473,1520,6,0.229100003838539,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['exigir', 'cosa', 'padre']","Compartir y conversar con la familia y la gente","chile crece contigo renca",13,13128,"6 a 9",5,"Consejo Consultivo"
476,1521,7,0.46790000796318,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['respetar', 'momento', 'historico', 'pais']","Compromiso de obtener mejores notas","moira francisca vallejos inostroza",8,8308,"14 a 18",10,"Establecimiento Educacional"
480,1522,4,0.381999999284744,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['pelea', 'papas', 'hermano']","Ayudar y respetar a los compañeros","cruz roja",16,16102,"14 a 18",20,"Programa Sename"
486,1523,3,0.562099993228912,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['liderar', 'conversatorio', 'lice']","Mayor asistencia a Diálogos/Cabildos","municipalidad de corral",14,14102,"14 a 18",8,"Consejo Consultivo"
495,1524,9,0.244299992918968,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['botar_basura', 'calle']","Cuidar el medio ambiente","opd vallenar",3,3301,"Todos",12,"Otro"
502,1525,4,0.457899987697601,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['ayudar', 'abuelito']","Ayudar y respetar a los compañeros","ilustre municipalidad de chepica",6,6302,"6 a 9",9,"Otro"
506,1526,6,0.47350001335144,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['hacer', 'fogata']","Compartir y conversar con la familia y la gente","ilustre municipalidad de chepica",6,6302,"10 a 13",8,"Otro"
512,1527,6,0.264499992132187,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['conversar', 'mas', 'familiar', 'acontecimiento', 'importante', 'ocurrir', 'pais', 'generar', 'acuerdo', 'favor', 'medio_ambiente']","Compartir y conversar con la familia y la gente","ppf witralen corporación servicio paz y justicia serpaj chile",10,10403,"Todos",5,"Programa Sename"
516,1528,5,0.537000000476837,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['criticar', 'tendencia', 'politica']","Mejorar en el colegio","opd municipalidad san ramón",13,13131,"14 a 18",22,"Oficina de Protección de Derechos"
525,1529,8,0.233600005507469,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['reunir', 'conversar', 'comunidad', 'realizar', 'petición', 'posible', 'candidato']","Mayor participación en instancias de diálogo","prm ciudad del niño concepción",8,8101,"14 a 18",8,"Programa Sename"
540,1530,3,0.276199996471405,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['apoyar', 'hermano']","Mayor asistencia a Diálogos/Cabildos","oficina de protección de derechos de la infancia y adolescencia curepto",7,7103,"10 a 13",15,"Oficina de Protección de Derechos"
543,1531,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['portarse_bien', 'casa']","Compromiso de obtener mejores notas","centro de madres temporeras colegio hernán merino correa",13,13401,"10 a 13",5,"Oficina de Protección de Derechos"
545,1532,0,0.582499980926514,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['denunciar', 'comportamiento', 'inadecuado', 'docente', 'funcionario', 'educativo']","Respeto en la escuela","oficina local de la niñez",13,13110,"14 a 18",7,"Oficina Local de la Niñez"
552,1533,0,0.374799996614456,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['mayor', 'fuente', 'trabajo']","Respeto en la escuela","centros para niños y niñas con cuidadores principales temporeras",10,10204,"10 a 13",10,"Otro"
563,1534,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['cuidar', 'animal']","Compromiso de obtener mejores notas","opd padre hurtado",13,13604,"4 a 5",4,"Otro"
573,1535,1,0.383399993181229,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['cuidar', 'juego', 'plaza']","Cuidar la convivencia","hepi crianza",13,13107,"4 a 5",8,"Otro"
617,1536,9,0.369599997997284,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['aceptar', 'diversidad', 'opinión']","Cuidar el medio ambiente","escuela de verano",4,4304,"Todos",35,"Otro"
624,1537,5,0.292400002479553,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['ano', 'realizar', 'mas', 'dialogos_social', 'adolescente']","Mejorar en el colegio","opd 24 horas puerto montt",10,10101,"Todos",56,"Oficina de Protección de Derechos"
633,1538,8,0.224600002169609,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['respetar', 'par', 'mayor']","Mayor participación en instancias de diálogo","municipalidad chile crece contigo",12,12401,"6 a 9",23,"Otro"
636,1539,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['cuidar', 'planta']","Compartir y conversar con la familia y la gente","cncpt san vicente de tagua tagua",6,6117,"6 a 9",15,"Establecimiento Educacional"
637,1540,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['cuidar', 'planta']","Compartir y conversar con la familia y la gente","cncpt san vicente de tagua tagua",6,6117,"6 a 9",15,"Establecimiento Educacional"
639,1541,8,0.224600002169609,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['respetar', 'par', 'mayor']","Mayor participación en instancias de diálogo","municipalidad chile crece",12,12401,"10 a 13",13,"Otro"
642,1542,3,0.624400019645691,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['menos', 'competitivo', 'mas', 'cooperado']","Mayor asistencia a Diálogos/Cabildos","consejo consultivo",1,1401,"10 a 13",7,"Oficina de Protección de Derechos"
659,1543,7,0.61710000038147,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['carabinero', 'militar', 'abusar', 'pode']","Compromiso de obtener mejores notas","cncpt escuela canada",6,6116,"6 a 9",19,"Otro"
660,1544,1,0.459699988365173,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['cuidar', 'agu']","Cuidar la convivencia","liceo yungay",16,16109,"6 a 9",10,"Establecimiento Educacional"
663,1545,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['ocupar', 'juego']","Compartir y conversar con la familia y la gente","chcc mulchén y cncpt",8,8305,"6 a 9",12,"Otro"
668,1546,9,0.292699992656708,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['ultimo', 'expresar', 'acontecimiento', 'ver', 'agradar', 'forma', 'gobernar', 'adulto']","Cuidar el medio ambiente","cncpt escuela canadá",6,6116,"10 a 13",13,"Otro"
669,1547,3,0.230399996042252,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['botar', 'papel', 'basura']","Mayor asistencia a Diálogos/Cabildos","chile crece contigo san josé de maipo",13,13203,"6 a 9",8,"Otro"
683,1548,6,0.229100003838539,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['escuchar', 'demanda', 'sociale']","Compartir y conversar con la familia y la gente","escuela de verano colegio julio silva lazo",6,6105,"6 a 9",20,"Establecimiento Educacional"
686,1549,6,0.394899994134903,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['vocacion', 'servicio', 'social']","Compartir y conversar con la familia y la gente","centro semicerrado femenino santiago",13,13120,"14 a 18",3,"Programa Sename"
691,1550,3,0.474999994039536,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['apoyo', 'emprendedor']","Mayor asistencia a Diálogos/Cabildos","chile crece contigo",12,12301,"14 a 18",10,"Oficina de Protección de Derechos"
699,1551,6,0.616800010204315,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['compartir', 'juguete', 'nina', 'nino']","Compartir y conversar con la familia y la gente","opd la serena",4,4101,"6 a 9",2,"Oficina de Protección de Derechos"
700,1552,6,0.545700013637543,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['compartir', 'juego', 'companero', 'aburran', 'recreo']","Compartir y conversar con la familia y la gente","opd la serena",4,4101,"10 a 13",2,"Oficina de Protección de Derechos"
710,1553,7,0.53659999370575,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['preocupar', 'calidad', 'alimento', 'entregar', 'exportacion']","Compromiso de obtener mejores notas","opd la serena",4,4101,"14 a 18",4,"Oficina de Protección de Derechos"
726,1554,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['cuidar', 'animal']","Compromiso de obtener mejores notas","ilustre mucnicpalidad sagrada familia",7,7307,"6 a 9",27,"Otro"
736,1555,2,0.421000003814697,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['disponible', 'ambito', 'educacion', 'salud', 'empleo', 'comprometer', 'ademas']","Mayor incidencia en el ambito público","corporación opción linares ase ple pla",7,7401,"14 a 18",7,"Programa Sename"
758,1556,9,0.305000007152557,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['igualdad']","Cuidar el medio ambiente","escuela de verano",16,16204,"Todos",13,"Establecimiento Educacional"
782,1557,6,0.306600004434586,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['colegio', 'aportar', 'contaminar', 'ensenar', 'companero', 'hacer', 'decir', 'hacer']","Compartir y conversar con la familia y la gente","francisco urrutia urrutia",7,7403,"6 a 9",9,"Establecimiento Educacional"
788,1558,1,0.328900009393692,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['mejorar', 'limit', 'cumplir', 'meta']","Cuidar la convivencia","oficina local de la niñez",16,16107,"10 a 13",28,"Otro"
800,1559,2,0.366299986839294,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['mayor', 'importancia', 'reciclaj']","Mayor incidencia en el ambito público","municipalidad de salamanca",4,4204,"6 a 9",9,"Establecimiento Educacional"
817,1560,4,0.327600002288818,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['ayudar', 'persona', 'situacion', 'calle']","Ayudar y respetar a los compañeros","grupos de adolescentes de liceo de hualañe",7,7302,"14 a 18",6,"Establecimiento Educacional"
818,1561,6,0.395000010728836,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['cumplir', 'deber', 'civico']","Compartir y conversar con la familia y la gente","grupo de alumnas",7,7302,"14 a 18",7,"Establecimiento Educacional"
819,1562,9,0.267800003290176,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['justicia', 'desigual', 'proponer', 'necesario', 'estudiar', 'incentivar', 'gente', 'comunidad', 'informar']","Cuidar el medio ambiente","sbc luis emilio recabarren",2,2101,"14 a 18",3,"Programa Sename"
844,1563,3,0.138600006699562,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['saludar', 'turista']","Mayor asistencia a Diálogos/Cabildos","chile crece contigo",5,5104,"6 a 9",8,"Otro"
846,1564,2,0.442099988460541,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['responsabilidad', 'paternal']","Mayor incidencia en el ambito público","opd 24 horas conchalí",13,13104,"Todos",281,"Establecimiento Educacional"
849,1565,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos","opd ancud",10,10202,"6 a 9",10,"Programa Sename"
852,1566,3,0.448000013828278,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['separar', 'grupo', 'mas', 'grupo', 'reducido', 'trabajo', 'contencion', 'mas', 'especifico']","Mayor asistencia a Diálogos/Cabildos","cecosf norte grande",14,14101,"6 a 9",20,"Otro"
853,1567,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['cuidar', 'mascota']","Compromiso de obtener mejores notas","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
854,1568,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['cuidar', 'mascota']","Compromiso de obtener mejores notas","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
855,1569,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['cuidar', 'mascota']","Compromiso de obtener mejores notas","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
856,1570,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['cuidar', 'mascota']","Compromiso de obtener mejores notas","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
857,1571,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
858,1572,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
859,1573,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
860,1574,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
2,1575,5,0.537000000476837,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['cambio', 'ahorro', 'previsional']","Mejorar en el colegio","liceo   industrial",12,12101,"14 a 18",200,"Establecimiento Educacional"
14,1576,3,0.339399993419647,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['pedir', 'apoyo', 'demanda', 'social']","Mayor asistencia a Diálogos/Cabildos","opd rinconada y chile crece contigo",5,5303,"10 a 13",9,"Oficina de Protección de Derechos"
30,1577,0,0.209000006318092,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['volver', 'potenciar', 'escuela']","Respeto en la escuela","oficina de protección de derechos de nna",5,5603,"14 a 18",43,"Oficina de Protección de Derechos"
36,1578,3,0.230399996042252,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['tirar', 'mas', 'basura']","Mayor asistencia a Diálogos/Cabildos","equipo comunal chile crece contigo",5,5107,"6 a 9",9,"Otro"
37,1579,4,0.381999999284744,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['ayudar', 'gente', 'pobre']","Ayudar y respetar a los compañeros","profesional seremi desarrollo social y familia",5,5105,"10 a 13",8,"Otro"
62,1580,6,0.421099990606308,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['aprender', 'actualidad', 'cometer', 'error', 'futuro']","Compartir y conversar con la familia y la gente","oficina proteccion de derechos romeral",7,7306,"Todos",20,"Consejo Consultivo"
65,1581,6,0.19650000333786,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['dia', 'mejor', 'buen', 'ciudadano']","Compartir y conversar con la familia y la gente","opd tierna infancia",6,6306,"10 a 13",15,"Establecimiento Educacional"
79,1582,6,0.229100003838539,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['dar_conocer', 'proteccion', 'infancia']","Compartir y conversar con la familia y la gente","oficina de protección de derechos de la niñez y la adolescencia de santiago",13,13101,"Todos",18,"Oficina de Protección de Derechos"
121,1583,1,0.217600002884865,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['denunciar', 'represion', 'policia']","Cuidar la convivencia","consejo consultivo nnj san felipe  opd san felipe",5,5701,"14 a 18",40,"Consejo Consultivo"
270,1584,3,0.486099988222122,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['comprometer', 'mal', 'gastar', 'agua', 'cita_textual', 'nna']","Mayor asistencia a Diálogos/Cabildos","opd colchagua",6,6301,"10 a 13",30,"Oficina de Protección de Derechos"
299,1585,1,0.325599998235703,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['cuidar']","Cuidar la convivencia","escuela de verano municipalidad de machali",6,6108,"6 a 9",29,"Otro"
335,1586,2,0.368800014257431,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['controlar', 'existir', 'robo']","Mayor incidencia en el ambito público","ilustre municipalidad de lolol",6,6304,"10 a 13",8,"Establecimiento Educacional"
342,1587,3,0.26460000872612,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['cuidar', 'sector', 'comuna', 'area', 'verde', 'escuela']","Mayor asistencia a Diálogos/Cabildos","escuela básica  maitencillo",7,7408,"6 a 9",10,"Establecimiento Educacional"
378,1588,4,0.612100005149841,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['dicho', 'estrategia', 'semilla', 'replicable']","Ayudar y respetar a los compañeros","acj valparaíso sede rpa san felipe",5,5701,"14 a 18",5,"Otro"
394,1589,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['respetar', 'entorno']","Compromiso de obtener mejores notas","opd vallenar",3,3301,"Todos",9,"Otro"
