"orden","id","dominant_topic","topic_perc_contrib","keywords","text","topic","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","inst"
498,3215,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['resguardar', 'animal', 'callar']","Mejorar calidad y acceso a salud y educación","programa abriendo caminos",2,2101,"10 a 13",7,"Otro"
503,3216,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'actividad', 'ninos']","Mejorar calidad y acceso a salud y educación","residencia de protección casa belén",5,5301,"Todos",21,"Otro"
507,3217,8,0.241799995303154,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['aumento_sueldo', 'basar']","Espacios públicos","fundacion ciudad del niño",10,10101,"14 a 18",5,"Programa Sename"
510,3218,6,0.202600002288818,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['mas', 'espacios_verdes', 'lugar']","Derechos sociales e igualdad","opd cañete",8,8203,"Todos",8,"Oficina de Protección de Derechos"
516,3219,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'educacion', 'llevar']","Mejorar calidad y acceso a salud y educación","opd municipalidad san ramón",13,13131,"14 a 18",22,"Oficina de Protección de Derechos"
518,3220,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejor', 'salud']","Mejorar calidad y acceso a salud y educación","subse ninez bío bío  cncpt",8,8311,"10 a 13",26,"Establecimiento Educacional"
519,3221,1,0.446700006723404,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'educacion', 'calidad', 'gratuito']","Mejorar calidad y acceso a salud y educación","programa libertad asistida simple elqui  corporación gabriela mistral",4,4101,"14 a 18",5,"Programa Sename"
522,3222,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['prioridad', 'salud', 'mental']","Mejorar calidad y acceso a salud y educación","prm ciudad del niño los angeles",8,8301,"14 a 18",5,"Programa Sename"
525,3223,4,0.289700001478195,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['calidad', 'depender', 'dinero', 'personar']","Conectividad y transporte","prm ciudad del niño concepción",8,8101,"14 a 18",8,"Programa Sename"
532,3224,0,0.187099993228912,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['acceso', 'vivienda']","Vivienda","cncpt san fernando",6,6301,"Todos",52,"Otro"
538,3225,1,0.33390000462532,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'oportunidad', 'tematicas', 'relacionar']","Mejorar calidad y acceso a salud y educación","chcc san pedro de la paz",8,8108,"10 a 13",50,"Otro"
540,3226,3,0.375200003385544,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['tratar', 'mejor', 'formar', 'nna']","Paz y justicia","oficina de protección de derechos de la infancia y adolescencia curepto",7,7103,"10 a 13",15,"Oficina de Protección de Derechos"
542,3227,2,0.222900003194809,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['calle']","Cambios políticos y culturales","crc cip limache servicio nacional de menores",5,5802,"14 a 18",33,"Programa Sename"
552,3228,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","centros para niños y niñas con cuidadores principales temporeras",10,10204,"10 a 13",10,"Otro"
553,3229,1,0.350300014019012,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['gente', 'recurso', 'casar', 'vivor', 'mejor']","Mejorar calidad y acceso a salud y educación","programa para cuidadores temporeras",6,6109,"6 a 9",25,"Establecimiento Educacional"
566,3230,1,0.334199994802475,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['animal']","Mejorar calidad y acceso a salud y educación","idayne",13,13113,"10 a 13",6,"Otro"
573,3231,8,0.168200001120567,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['personar', 'drogar', 'hacer', 'dano', 'ano']","Espacios públicos","hepi crianza",13,13107,"4 a 5",8,"Otro"
575,3232,5,0.224700003862381,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['menos', 'basura']","Seguridad","niñez biobio y cncpt tubul arauco",8,8202,"10 a 13",9,"Otro"
579,3233,2,0.32480001449585,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['desconfianza', 'politicos']","Cambios políticos y culturales","opd los muermos",10,10106,"14 a 18",12,"Consejo Consultivo"
581,3234,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['falto', 'oportunidad', 'familia']","Mejorar calidad y acceso a salud y educación","opd florida",8,8104,"Todos",23,"Otro"
589,3235,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['ayudar', 'abuelo', 'pensionar']","Mejorar calidad y acceso a salud y educación","opd mataquito",7,7302,"10 a 13",34,"Establecimiento Educacional"
590,3236,1,0.33390000462532,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'oportunidad', 'tematicas', 'relacionar']","Mejorar calidad y acceso a salud y educación","chile crece contigo san pedro de la paz",8,8108,"Todos",50,"Otro"
599,3237,1,0.30009999871254,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['animal', 'cuidar', 'perro', 'callejero', 'mascota']","Mejorar calidad y acceso a salud y educación","niñez biobio y junji los angeles 1",8,8301,"4 a 5",5,"Establecimiento Educacional"
608,3238,6,0.232199996709824,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['reciclaje', 'basura']","Derechos sociales e igualdad","niñez biobio chcc y cncpt mulchen",8,8305,"10 a 13",15,"Otro"
619,3239,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['educacion', 'calidad', 'gratuito']","Mejorar calidad y acceso a salud y educación","coord niñez octava mintrab y opd santa juana",8,8109,"10 a 13",18,"Otro"
624,3240,6,0.330300003290176,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['buscar', 'mejorar', 'calidad', 'vida', 'ser', 'vivir']","Derechos sociales e igualdad","opd 24 horas puerto montt",10,10101,"Todos",56,"Oficina de Protección de Derechos"
628,3241,3,0.344300001859665,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['presidente', 'renunciar']","Paz y justicia","coord niñez octava y dideco san rosendo",8,8310,"Todos",53,"Otro"
632,3242,3,0.329800009727478,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['mejorar', 'parque', 'hermosear', 'vecindario']","Paz y justicia","fundación ciudad del niño ple pla mca osorno",10,10301,"14 a 18",27,"Programa Sename"
633,3243,5,0.399699985980988,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['instalar', 'ciudad', 'bandera', 'paises']","Seguridad","municipalidad chile crece contigo",12,12401,"6 a 9",23,"Otro"
634,3244,9,0.300999999046326,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['gustaria', 'piscina', 'casar']","Espacios recreativos y de esparcimiento","opd valle del sol oln quillón",16,16107,"10 a 13",18,"Oficina de Protección de Derechos"
639,3245,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","municipalidad chile crece",12,12401,"10 a 13",13,"Otro"
643,3246,2,0.249899998307228,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['machismo', 'incrustar', 'sociedad']","Cambios políticos y culturales","opd",10,10102,"14 a 18",3,"Oficina de Protección de Derechos"
645,3247,3,0.300500005483627,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['mal', 'distribuir', 'dinero']","Paz y justicia","asociación cristiana de jóvenes",5,5101,"14 a 18",9,"Programa Sename"
657,3248,8,0.338200002908707,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['pensionar', 'adultos_mayores', 'bajo']","Espacios públicos","subse nines cncpt chile crece contigo alto bio bio ralco",8,8314,"10 a 13",20,"Establecimiento Educacional"
658,3249,5,0.323300004005432,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['rebajar', 'peaje', 'bencina']","Seguridad","programa libertad asistida opcion cerro navia",13,13117,"14 a 18",4,"Programa Sename"
659,3250,8,0.210999995470047,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['necesitar', 'pobre', 'callar']","Espacios públicos","cncpt escuela canada",6,6116,"6 a 9",19,"Otro"
661,3251,8,0.22409999370575,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['ninas', 'hogar', 'poder', 'tener', 'salir', 'familia', 'familia']","Espacios públicos","opd san antonio",5,5601,"Todos",10,"Programa Sename"
665,3252,4,0.260300010442734,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['necesitar', 'ninos', 'mas', 'seguro', 'auto']","Conectividad y transporte","cncpt escuela campo lindo",6,6116,"6 a 9",10,"Otro"
668,3253,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejor', 'tratar', 'docente']","Mejorar calidad y acceso a salud y educación","cncpt escuela canadá",6,6116,"10 a 13",13,"Otro"
669,3254,5,0.446299999952316,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['ir', 'plaza', 'tato']","Seguridad","chile crece contigo san josé de maipo",13,13203,"6 a 9",8,"Otro"
670,3255,8,0.212599992752075,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['tranquilidad', 'quemar', 'neumaticos', 'ensuciar']","Espacios públicos","cncpt escuela campo lindo",6,6116,"10 a 13",12,"Otro"
673,3256,7,0.207599997520447,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['lucrar']","Acceso a servicios y prestaciones dignas","opd huasco",3,3304,"14 a 18",10,"Consejo Consultivo"
677,3257,4,0.453700006008148,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['luz', 'comer', 'aguar']","Conectividad y transporte","opd 24 horas copiapó",3,3101,"Todos",9,"Oficina de Protección de Derechos"
680,3258,9,0.233199998736382,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['respetar']","Espacios recreativos y de esparcimiento","cip crc san bernardo",13,13401,"14 a 18",33,"Programa Sename"
685,3259,9,0.233199998736382,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['piscina']","Espacios recreativos y de esparcimiento","centro de atención para hijos e hijas de mujeres principales temporeras",6,6303,"6 a 9",21,"Otro"
686,3260,8,0.210999995470047,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'areas_verdes', 'barrio']","Espacios públicos","centro semicerrado femenino santiago",13,13120,"14 a 18",3,"Programa Sename"
689,3261,2,0.222900003194809,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['actividad']","Cambios políticos y culturales","oficina de protección de los derechos del niño",13,13601,"Todos",19,"Otro"
691,3262,2,0.32480001449585,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['menos', 'clasista']","Cambios políticos y culturales","chile crece contigo",12,12301,"14 a 18",10,"Oficina de Protección de Derechos"
703,3263,7,0.207599997520447,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['areas_verdes']","Acceso a servicios y prestaciones dignas","centro de niñas y niños con cuidadores principales temporeros",7,7402,"6 a 9",9,"Establecimiento Educacional"
707,3264,2,0.32480001449585,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['luminaria', 'calle']","Cambios políticos y culturales","centro de niñas y niños con cuidadores principales temporeros",7,7402,"10 a 13",15,"Establecimiento Educacional"
726,3265,8,0.269600003957748,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['eliminar', 'usar', 'ninos', 'adolescente', 'jovenes']","Espacios públicos","ilustre mucnicpalidad sagrada familia",7,7307,"6 a 9",27,"Otro"
727,3266,0,0.290499985218048,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['mujer', 'mismos_derechos', 'hombre']","Vivienda","opd mataquito",7,7303,"10 a 13",34,"Establecimiento Educacional"
739,3267,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","opd concepcion",8,8101,"6 a 9",13,"Consejo Consultivo"
740,3268,9,0.233199998736382,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['respetar']","Espacios recreativos y de esparcimiento","escuela de verano",5,5401,"6 a 9",11,"Establecimiento Educacional"
770,3269,3,0.239600002765656,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['abuso', 'pobre', 'ayudar', 'salir', 'adelantar']","Paz y justicia","ninez chcc florida",8,8104,"10 a 13",15,"Otro"
771,3270,1,0.33390000462532,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mas', 'alimento', 'animalitos', 'poblar']","Mejorar calidad y acceso a salud y educación","ppf sendero del inca petorca",5,5404,"Todos",34,"Otro"
782,3271,8,0.282999992370605,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['protestar']","Espacios públicos","francisco urrutia urrutia",7,7403,"6 a 9",9,"Establecimiento Educacional"
787,3272,5,0.263000011444092,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['basura']","Seguridad","subsecretaria ninez bio  bio ninos y ninas chiguayante",8,8103,"6 a 9",6,"Otro"
799,3273,6,0.271800011396408,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['gratuito']","Derechos sociales e igualdad","opd los angeles",8,8301,"14 a 18",11,"Oficina de Protección de Derechos"
800,3274,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['menos', 'sequia']","Conectividad y transporte","municipalidad de salamanca",4,4204,"6 a 9",9,"Establecimiento Educacional"
803,3275,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'educacion']","Mejorar calidad y acceso a salud y educación","subse ninez bio bio cncpt",8,8313,"10 a 13",24,"Establecimiento Educacional"
808,3276,6,0.199399992823601,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['padre', 'hablar', 'enterar', 'acontecer']","Derechos sociales e igualdad","opd lo prado",13,13117,"10 a 13",50,"Oficina de Protección de Derechos"
809,3277,7,0.230499997735023,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['abuso_poder', 'partir', 'carabinero', 'proceso', 'penal', 'ineficiente', 'vigilancia', 'población']","Acceso a servicios y prestaciones dignas","cip crc coronel",8,8102,"14 a 18",30,"Programa Sename"
814,3278,1,0.554899990558624,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['sistema', 'pensional', 'acorde', 'realidad']","Mejorar calidad y acceso a salud y educación","oficina de protección de derechos opd ilustre municipalidad de el bosque",13,13105,"Todos",22,"Consejo Consultivo"
821,3279,0,0.219099998474121,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['eliminar']","Vivienda","programa medidas cautelares antofagasta",2,2101,"14 a 18",10,"Programa Sename"
831,3280,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","opd til til",13,13303,"14 a 18",6,"Oficina de Protección de Derechos"
834,3281,0,0.331099987030029,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['regular', 'desigualdad', 'existir', 'injusticia', 'brecha', 'existir', 'mas', 'recurso', 'economicos', 'menos', 'enorme']","Vivienda","opd andacollo",4,4103,"14 a 18",4,"Otro"
850,3282,6,0.202600002288818,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['juego', 'lejos', 'gustaria']","Derechos sociales e igualdad","opd coquimbo sename",4,4102,"6 a 9",6,"Oficina de Protección de Derechos"
853,3283,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['coser', 'necesitar']","Conectividad y transporte","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
854,3284,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['coser', 'necesitar']","Conectividad y transporte","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
855,3285,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['coser', 'necesitar']","Conectividad y transporte","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
856,3286,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['coser', 'necesitar']","Conectividad y transporte","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
857,3287,5,0.263000011444092,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['coser']","Seguridad","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
858,3288,5,0.263000011444092,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['coser']","Seguridad","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
859,3289,5,0.263000011444092,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['coser']","Seguridad","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
860,3290,5,0.263000011444092,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['coser']","Seguridad","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
2,3291,2,0.32480001449585,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['previlegios', 'politicos']","Cambios políticos y culturales","liceo   industrial",12,12101,"14 a 18",200,"Establecimiento Educacional"
4,3292,2,0.528400003910065,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['saqueo', 'intentar', 'cuidarnos', 'aplicación', 'linear']","Cambios políticos y culturales","oficina local de la niñez santiago",13,13101,"Todos",20,"Oficina Local de la Niñez"
15,3293,3,0.300599992275238,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['dar', 'miedo', 'naturaleza']","Paz y justicia","oficina local de niñez la serena",4,4101,"10 a 13",9,"Oficina Local de la Niñez"
26,3294,5,0.370400011539459,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['mano', 'extranjero']","Seguridad","consejo consultivo cadan",7,7406,"14 a 18",11,"Consejo Consultivo"
35,3295,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejor', 'salud']","Mejorar calidad y acceso a salud y educación","opd maule",7,7105,"Todos",35,"Establecimiento Educacional"
49,3296,6,0.329800009727478,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['lugar', 'personar', 'opinión']","Derechos sociales e igualdad","oficina local de la niñez municipalidad de santiago",13,13101,"6 a 9",14,"Oficina Local de la Niñez"
62,3297,5,0.263000011444092,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['medicar']","Seguridad","oficina proteccion de derechos romeral",7,7306,"Todos",20,"Consejo Consultivo"
66,3298,4,0.321999996900558,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['codiciar', 'personar', 'oportunidad', 'faciles']","Conectividad y transporte","opd viña del mar",5,5109,"14 a 18",5,"Consejo Consultivo"
68,3299,8,0.338200002908707,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['controlar', 'traficar', 'drogar']","Espacios públicos","municipalidad de talcahuano",8,8110,"10 a 13",52,"Otro"
75,3300,1,0.446700006723404,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'sistema', 'pensionar', 'adultos_mayores']","Mejorar calidad y acceso a salud y educación","opd petorca",5,5404,"Todos",7,"Consejo Consultivo"
77,3301,4,0.326499998569489,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['violencia', 'policial', 'marchar']","Conectividad y transporte","coord niñez octava y chcc comunal",8,8206,"10 a 13",6,"Establecimiento Educacional"
79,3302,1,0.429899990558624,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['salud', 'mejorar', 'acceso', 'ofertar', 'salud', 'mental', 'mejorar', 'acceso', 'escuela']","Mejorar calidad y acceso a salud y educación","oficina de protección de derechos de la niñez y la adolescencia de santiago",13,13101,"Todos",18,"Oficina de Protección de Derechos"
80,3303,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","opd curicó",7,7301,"14 a 18",8,"Oficina de Protección de Derechos"
86,3304,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","escuela maría teresa del canto",5,5702,"10 a 13",27,"Establecimiento Educacional"
91,3305,5,0.263000011444092,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['lindo']","Seguridad","oficina comunal chile crece contigo",5,5501,"4 a 5",10,"Otro"
96,3306,5,0.5067999958992,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['bicicleta', 'palo', 'saltar', 'patinar']","Seguridad","jardín infantil y sala cuna los paltitos",5,5109,"4 a 5",21,"Establecimiento Educacional"
98,3307,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'salud']","Mejorar calidad y acceso a salud y educación","escuela blas cuevas escuela república del salvador  taller de acción comunitaria",5,5101,"Todos",120,"Establecimiento Educacional"
100,3308,6,0.202600002288818,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['promover', 'diversidad', 'tipo']","Derechos sociales e igualdad","consejo consultivo nna",13,13113,"Todos",11,"Consejo Consultivo"
108,3309,8,0.282999992370605,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['drogar']","Espacios públicos","oficina local de la niñez municipalidad de requínoa",6,6116,"14 a 18",10,"Oficina Local de la Niñez"
109,3310,5,0.323300004005432,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['apoyar', 'deportar', 'recurso']","Seguridad","oficina local de la niñez municipalidad de requínoa",6,6116,"10 a 13",6,"Oficina Local de la Niñez"
112,3311,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","oficina de protección de derechos chiguayante",8,8103,"Todos",100,"Oficina de Protección de Derechos"
120,3312,2,0.33610001206398,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['mentalidad', 'abrir']","Cambios políticos y culturales","opd molina",7,7304,"14 a 18",15,"Oficina de Protección de Derechos"
126,3313,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","oficina de protección de derechos de infancia talca y seremi de desarrollo social maule",7,7101,"10 a 13",47,"Establecimiento Educacional"
146,3314,9,0.217899993062019,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['potenciar', 'ayudar', 'tecnicas', 'personar', 'situacion', 'discapacidad']","Espacios recreativos y de esparcimiento","opd freirina",3,3303,"6 a 9",46,"Oficina de Protección de Derechos"
156,3315,2,0.222900003194809,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['delincuenci']","Cambios políticos y culturales","red de protección social santa maría y opd santa maría",5,5706,"10 a 13",44,"Establecimiento Educacional"
164,3316,3,0.232500001788139,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['robo']","Paz y justicia","programas psa elqui",4,4101,"14 a 18",5,"Programa Sename"
167,3317,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","red de protección social santa maría y opd santa maria",5,5706,"14 a 18",12,"Establecimiento Educacional"
169,3318,6,0.202600002288818,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['colegio', 'lugar', 'recreativo']","Derechos sociales e igualdad","oficina de protección de derechos",6,6102,"10 a 13",5,"Oficina de Protección de Derechos"
174,3319,8,0.317999988794327,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['medio_ambiente', 'adolescente', 'tomar', 'pesar', 'necesario', 'ende', 'dejar', 'normalizar', 'tomar', 'accionar', 'concreto', 'disminuir', 'crear', 'mas', 'espacios_verdes']","Espacios públicos","adolescentes de mulchén",8,8305,"14 a 18",12,"Consejo Consultivo"
190,3320,6,0.271800011396408,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['igualdad']","Derechos sociales e igualdad","red de protección social santa maría y opd santa maría",5,5706,"10 a 13",44,"Establecimiento Educacional"
191,3321,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","red de protección social santa maría y opd santa maría",5,5706,"14 a 18",12,"Establecimiento Educacional"
194,3322,9,0.300999999046326,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['mentir', 'hablar', 'manifestación']","Espacios recreativos y de esparcimiento","opd pac 24 horas",13,13121,"Todos",80,"Otro"
202,3323,3,0.232500001788139,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['feliz']","Paz y justicia","chcc opd daem",5,5301,"4 a 5",10,"Establecimiento Educacional"
214,3324,4,0.267399996519089,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['especial']","Conectividad y transporte","coord niñez octava y chcc comunal",8,8206,"10 a 13",6,"Establecimiento Educacional"
217,3325,0,0.219099998474121,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['fin']","Vivienda","ilustre municipalidad de concón",5,5103,"6 a 9",47,"Otro"
218,3326,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['subir', 'sueldo', 'personar']","Mejorar calidad y acceso a salud y educación","colegio timoteo araya alegría",7,7407,"10 a 13",20,"Establecimiento Educacional"
